danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.67,,-4.306,0.0422,0.536,0.0,0.133,0.608,88.033,edm
0.715,0.839,,0.0483,,0.000142,0.163,0.851,124.99,edm
0.651,0.693,-4.722,0.0375,0.458,,0.335,0.392,118.97,edm
0.358,0.643,-8.034,0.081,0.157,0.0,0.0898,0.441,152.085,edm
0.633,0.779,,0.0853,0.00236,0.0295,,0.679,96.009,edm
0.678,,-3.66,0.0597,0.0303,3.33e-05,,,116.892,edm
0.674,0.91,-4.524,0.0381,0.103,0.0108,0.218,,123.994,edm
0.642,0.822,,0.0451,0.00394,0.118,0.365,0.216,122.03,edm
0.72,0.45,-7.959,0.0379,0.0521,0.0,0.0774,0.423,102.005,edm
0.516,,-4.368,0.0457,0.391,0.0,0.116,,93.026,edm
0.789,0.545,-7.14,0.0538,0.122,,,0.433,,edm
0.652,0.751,-8.327,0.0369,0.112,,0.102,0.0399,,edm
0.756,0.629,-6.604,0.0393,0.305,1.86e-05,0.135,0.433,141.003,edm
0.771,0.779,-2.636,0.151,0.0722,,0.236,0.531,121.051,edm
0.655,0.825,-4.891,,0.0779,0.0,0.137,0.579,,edm
,0.812,,0.0924,0.0205,,0.131,0.657,124.909,edm
0.575,0.845,-6.789,0.0353,0.0255,0.913,0.0614,0.231,127.986,edm
0.702,0.836,,0.132,0.0108,5.06e-06,0.162,0.558,125.027,edm
0.603,0.865,,0.034,0.00991,0.0227,0.203,,,edm
0.495,0.928,-8.416,0.0436,0.0114,0.708,0.114,0.0374,140.012,edm
0.781,,-4.554,0.0841,0.163,,0.0973,0.766,82.014,edm
0.587,,,0.111,0.0479,,0.454,0.212,125.026,edm
,0.631,-6.132,0.0783,0.141,1.39e-06,0.0901,0.425,99.197,edm
0.723,0.967,-5.442,0.0413,0.00454,0.558,0.0357,0.449,127.003,edm
0.57,,-5.188,0.07,0.00853,,0.365,,,edm
0.584,0.643,-6.415,,0.288,0.0,0.186,,90.036,edm
,0.741,-6.655,0.313,0.00351,0.0,0.0932,0.238,106.001,edm
0.77,0.724,-5.484,0.0495,0.0167,0.0105,0.353,0.898,,edm
0.649,,-4.952,0.0472,0.017,0.000347,0.0655,0.394,125.977,edm
0.698,,-8.705,0.0403,0.0206,,0.195,0.468,119.998,edm
0.732,0.85,-5.999,0.0444,0.114,,0.0388,0.372,124.024,edm
0.497,0.814,,0.058,0.00717,0.0,,,,edm
0.743,0.897,-4.821,0.051,0.102,0.189,,0.744,,edm
0.693,0.678,-7.159,0.0324,0.0154,6.05e-06,0.101,0.404,,edm
0.773,0.859,-4.516,0.216,0.0226,,0.342,0.432,124.017,edm
0.658,,-2.194,0.41,0.0761,0.0,0.475,0.547,110.052,edm
0.672,0.788,,0.0398,0.123,,0.0829,0.357,121.99,edm
0.603,0.894,,0.0419,0.00204,,0.356,,124.031,edm
0.706,,-11.053,0.275,0.431,1.23e-05,0.104,0.444,110.861,edm
0.28,,,0.0442,0.296,0.0,0.134,0.286,91.198,edm
0.436,0.858,,0.104,,,0.173,0.502,122.568,edm
0.755,,-4.443,0.0356,0.0271,0.0291,0.0799,0.729,109.011,edm
0.662,0.85,-7.415,0.0388,0.000906,0.00134,0.467,0.314,125.984,edm
0.637,,-5.494,0.0502,0.126,0.865,0.187,0.0896,,edm
0.699,0.837,-5.159,0.0492,0.000676,0.00217,0.0962,0.62,125.987,edm
0.682,0.851,-7.117,0.0363,0.0146,0.000834,0.0289,0.348,126.0,edm
0.724,0.858,,0.0363,0.0221,0.00246,,0.393,,edm
0.676,0.621,-6.435,0.152,0.148,0.0,0.0795,,109.995,edm
,0.674,-5.456,0.0712,0.0855,,0.167,0.445,,edm
0.658,0.9,-3.095,0.0347,0.00324,2.18e-06,0.108,0.329,122.005,edm
0.744,0.726,-4.675,0.0463,0.0399,,0.374,0.687,121.985,edm
0.784,0.648,,0.396,0.255,3.87e-05,0.328,,128.033,edm
0.751,0.749,,0.0787,0.0695,7.89e-06,0.298,,124.969,edm
0.724,0.848,-4.499,0.0504,,0.701,0.078,0.251,127.996,edm
0.736,0.716,-7.513,0.076,0.224,0.00435,0.049,0.316,130.018,edm
0.668,0.721,-4.848,0.0509,0.0561,0.00106,0.0746,,124.938,edm
0.573,0.874,-8.82,0.0778,0.0156,0.000812,,0.293,138.037,edm
0.635,0.741,,0.311,0.244,1.47e-05,0.12,0.132,,edm
0.714,,-6.263,0.0618,0.00585,0.0285,,,128.051,edm
0.51,0.526,-9.056,0.0513,0.129,0.92,0.143,0.474,127.704,edm
0.638,,,,0.000412,0.285,0.0854,,127.996,edm
0.769,0.709,-9.463,0.0529,0.00102,,,0.57,128.119,edm
0.785,0.911,-5.334,0.0743,0.00688,0.32,0.633,0.665,128.02,edm
0.845,0.505,-5.481,0.0516,0.0575,0.000424,0.0335,0.205,125.037,edm
0.757,,-6.721,0.045,0.327,0.000381,0.109,0.467,,edm
0.846,,,0.0624,0.00996,0.854,0.628,0.356,123.981,edm
0.683,0.904,-3.625,0.0476,0.000238,0.87,,0.0714,,edm
0.662,0.904,,0.109,0.0546,,,0.202,128.134,edm
0.86,,-4.714,0.0973,0.00558,,0.33,0.653,124.997,edm
0.916,,-6.338,0.0573,0.0767,0.0271,0.309,0.511,127.966,edm
0.799,,-1.635,0.0689,0.00104,0.222,0.115,0.349,128.023,edm
0.727,0.695,-7.583,0.28,0.0679,1.44e-05,0.119,0.343,124.003,edm
,0.837,,0.0806,0.000279,0.00976,0.401,0.41,140.064,edm
0.697,0.826,-9.074,0.0684,0.00776,0.0244,0.0516,0.105,125.983,edm
0.68,0.746,-5.585,0.271,0.117,0.559,,,128.1,edm
0.632,0.962,-3.311,0.302,0.0146,0.53,0.297,0.0919,139.051,edm
0.735,,-11.297,0.0511,0.415,,0.13,0.119,,edm
0.95,0.838,-4.246,0.18,0.0203,0.00076,0.273,0.781,,edm
0.509,0.966,-5.156,0.0389,0.00268,,0.0939,0.176,126.017,edm
0.677,0.951,-4.88,0.115,0.00974,,0.109,0.23,146.109,edm
0.604,0.81,,0.0915,0.0133,0.0819,0.163,0.064,,edm
0.532,0.885,,0.04,0.0069,0.0404,0.384,0.216,150.009,edm
0.889,,-5.321,,0.0018,0.75,0.0664,,128.005,edm
0.795,,-6.593,0.449,0.0457,,0.388,0.383,,edm
0.791,0.834,,0.0608,0.00965,0.475,0.0799,0.327,127.998,edm
0.735,,,0.139,0.0948,7.26e-06,0.0694,0.68,126.049,edm
0.71,,-5.337,0.0434,0.0946,0.754,0.426,0.457,120.011,edm
,,-8.166,0.254,0.0857,0.00739,0.519,0.265,128.052,edm
0.836,0.699,-7.273,0.269,0.0124,2.49e-06,0.0405,0.187,128.02,edm
0.567,,-5.408,0.0492,0.00143,0.881,0.359,0.173,140.039,edm
0.691,,-12.112,0.225,0.524,,0.0734,0.174,128.005,edm
0.728,0.933,-5.639,0.0452,0.132,0.276,0.419,0.804,,edm
0.577,0.546,,0.146,0.434,0.0,0.107,0.375,,edm
0.553,,-4.371,0.0388,0.0536,1.24e-06,0.112,0.339,128.123,edm
0.818,0.823,-3.563,0.2,0.0663,1.17e-05,,0.52,,edm
0.685,,-5.095,0.0459,0.00231,0.00936,0.0678,0.149,,edm
0.613,0.761,-6.902,0.359,0.0122,0.0,0.111,0.238,120.195,edm
0.635,0.673,-5.706,0.139,0.025,6.59e-06,0.26,0.374,127.865,edm
,,-5.763,0.0367,0.0095,,0.0593,0.776,128.027,edm
0.794,0.652,-4.869,0.248,0.00265,0.0,0.0865,0.734,97.031,edm
0.767,0.604,,,0.000988,0.262,0.103,0.277,127.995,edm
0.36,0.89,-5.645,0.0383,0.0171,0.252,0.146,0.0897,106.554,edm
0.767,0.971,-3.394,0.0893,0.00635,0.464,0.0605,0.398,138.003,edm
0.734,,,0.0996,0.0485,0.00306,0.0821,0.299,123.039,edm
0.775,0.647,-5.119,0.0401,0.00625,,,0.423,127.957,edm
,0.794,-6.279,0.432,0.0253,0.0248,0.106,0.607,128.16,edm
0.719,0.936,-3.343,0.0712,0.00515,0.0759,0.0723,0.294,128.002,edm
0.643,0.843,-6.629,0.0541,0.000864,0.579,0.118,0.309,128.025,edm
0.781,,-7.627,0.116,0.00238,0.45,0.075,0.521,127.999,edm
0.715,0.865,-4.682,0.0615,0.0383,0.0176,0.0885,0.338,127.965,edm
0.558,0.981,-2.249,0.0593,0.00268,0.000552,0.393,,125.957,edm
0.748,,-3.278,0.062,0.036,0.152,0.106,0.206,128.027,edm
0.612,,-3.064,0.0419,0.0032,,0.0754,0.698,126.004,edm
0.872,0.752,-4.214,,0.0104,0.0993,0.685,0.208,128.063,edm
0.593,,,0.292,0.00685,0.000169,0.0536,0.309,127.93,edm
0.878,0.743,-5.764,0.304,0.1,0.612,0.58,0.117,128.02,edm
,0.928,,0.0416,0.00246,0.912,0.227,0.255,138.052,edm
0.713,,-5.21,0.0511,0.044,0.86,0.373,0.119,,edm
0.662,0.879,-7.113,0.0402,0.01,2.33e-05,0.223,0.118,,edm
0.604,0.894,-4.755,0.113,0.0512,0.000315,0.234,0.415,,edm
,0.909,-4.516,0.202,0.122,0.241,0.0918,0.5,132.955,edm
0.896,0.879,-5.033,0.0742,0.0115,0.856,0.0584,0.105,128.039,edm
0.69,0.931,-4.373,0.0366,0.00157,0.548,0.158,,128.0,edm
0.687,0.581,-10.403,0.0845,0.125,,0.287,0.298,125.954,edm
0.786,0.701,-6.625,0.258,0.0724,1.59e-06,0.0742,0.698,,edm
0.407,0.963,-5.144,0.0519,0.000706,0.561,0.908,0.141,128.097,edm
0.744,0.766,-6.777,0.0421,,0.573,,0.145,127.967,edm
,0.986,,0.111,0.0331,,0.0623,0.349,140.027,edm
0.746,,,0.247,0.00893,0.0166,0.139,0.285,128.066,edm
0.672,,-5.958,0.0416,0.273,0.817,0.362,,,edm
0.6,0.987,-4.732,0.0642,,0.823,0.337,0.277,150.022,edm
0.746,0.97,-5.264,0.13,0.0028,0.184,0.703,0.391,128.041,edm
0.852,,-4.007,0.144,0.0233,0.000473,0.244,0.636,,edm
0.822,,-4.026,0.212,0.054,0.00117,0.0899,,128.029,edm
0.525,0.925,,0.047,0.00217,0.803,0.297,0.366,128.031,edm
,0.932,-4.516,0.161,0.0215,,,,140.012,edm
0.69,0.984,-3.299,0.12,0.00319,,0.518,,128.03,edm
0.629,0.92,-4.399,0.0455,0.0357,,0.107,0.172,128.043,edm
0.617,0.721,,,0.102,0.679,0.173,0.193,128.003,edm
0.724,,-8.139,0.0698,0.0395,0.018,0.132,0.25,127.877,edm
0.655,0.984,-4.071,0.0677,0.00739,0.0279,0.279,0.499,128.028,edm
0.636,,,0.146,0.116,0.744,,0.376,128.324,edm
,0.93,-5.651,0.0543,0.00122,0.786,0.234,0.218,,edm
0.702,,,0.0898,0.033,0.786,0.135,,130.001,edm
0.653,,-4.434,0.0753,0.00161,0.795,0.293,,,edm
0.707,0.811,-6.941,0.0648,0.0433,0.00735,0.118,0.249,127.933,edm
,0.966,-2.683,0.085,,0.0217,0.247,0.118,128.043,edm
0.761,0.681,-6.467,0.49,0.075,7.97e-06,0.622,0.209,,edm
0.631,,-5.978,0.0754,0.0154,0.00789,0.263,0.365,137.982,edm
0.603,0.857,-8.092,0.105,0.000388,,0.111,0.12,,edm
0.435,,,0.0381,0.541,0.719,0.0455,0.508,95.546,edm
0.548,0.847,-3.237,0.186,0.0622,0.0,0.0816,,171.447,edm
0.797,,-6.972,,0.0141,1.05e-05,0.064,0.722,94.224,edm
0.211,0.921,-4.468,0.0729,4.51e-05,0.0,0.1,,171.9,edm
0.594,0.73,,0.159,0.0408,0.000164,0.715,0.378,133.88,edm
0.554,0.899,,0.408,0.0521,,0.0568,0.552,171.966,edm
0.558,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.567,,edm
0.459,,-1.327,0.35,0.248,0.0,0.174,0.533,104.855,edm
0.688,0.835,-4.162,0.0911,0.0583,,0.0795,0.88,84.858,edm
0.79,,-7.363,0.132,0.0382,0.556,0.333,0.607,102.37,edm
0.57,,-6.312,0.0572,0.000126,0.000149,0.138,0.679,139.006,edm
,,,0.518,0.0289,,,0.66,184.084,edm
,0.779,-3.841,0.211,0.0135,0.0,0.333,0.315,150.069,edm
,0.729,-6.815,0.271,,4.07e-06,,0.217,91.048,edm
0.554,0.978,-3.554,0.131,0.111,0.0,0.0731,0.594,135.095,edm
0.37,0.87,-2.09,0.271,0.0415,0.0,0.604,,79.092,edm
0.59,0.542,-7.849,0.329,0.00152,0.0,0.364,0.48,122.482,edm
0.748,0.767,,0.172,0.0267,0.0,0.334,0.519,,edm
,0.821,-6.124,0.268,0.00112,,0.168,0.299,130.073,edm
0.646,0.867,-5.215,0.0512,0.0148,0.00375,,,146.011,edm
,0.79,-7.94,0.149,0.00683,0.000392,0.362,0.367,,edm
0.438,,,0.0742,0.00594,0.647,0.886,0.0391,127.814,edm
0.477,,,0.0832,0.00262,0.634,,0.122,130.052,edm
0.65,0.977,-2.214,0.0764,0.00632,,0.148,0.445,124.982,edm
0.696,,-5.861,0.0659,0.00217,0.532,0.116,0.315,131.953,edm
,0.941,,0.105,0.00794,,0.219,0.376,127.977,edm
0.633,0.955,-4.562,0.0941,0.00183,,,,132.031,edm
0.721,0.737,,0.052,0.0125,0.624,0.346,,132.018,edm
0.628,0.913,,0.0415,0.000835,0.232,0.115,,128.028,edm
,0.962,,0.085,0.00707,0.00127,0.236,0.107,128.01,edm
0.538,0.965,,0.128,0.00187,0.769,0.395,0.0735,129.997,edm
0.613,,-2.582,0.141,0.00583,0.0324,0.335,0.322,128.002,edm
0.627,0.873,-5.951,0.12,0.0201,0.721,0.258,0.34,127.994,edm
0.621,0.963,-2.694,0.0438,0.00419,,,0.0861,128.013,edm
0.617,0.811,-4.722,0.0614,0.211,4.09e-05,0.237,0.269,127.964,edm
0.542,0.973,-3.847,0.0433,0.000226,0.538,0.316,0.0662,,edm
0.621,0.967,-4.907,0.335,0.0091,,,0.34,135.04,edm
0.7,0.966,,0.187,0.0811,0.338,0.577,0.264,139.969,edm
,,-5.914,0.133,0.0208,0.78,0.697,0.165,102.894,edm
0.587,0.957,-4.534,0.0412,0.00388,0.708,0.546,0.0352,127.997,edm
0.382,,-4.751,0.0512,0.00834,0.0,0.134,0.41,159.836,edm
0.519,,-4.139,,9.5e-05,0.483,0.394,,131.98,edm
0.643,,-5.332,0.0521,0.000266,,0.652,0.198,,edm
0.607,0.973,,0.0701,0.00181,0.042,0.103,0.274,,edm
0.523,0.979,-2.225,0.0626,0.000325,0.0129,0.37,0.314,130.041,edm
0.654,0.862,-6.652,,0.00661,,0.0829,0.295,127.996,edm
,,-3.314,0.0383,0.00015,0.927,0.177,,128.027,edm
0.534,,-1.908,0.0806,0.00664,0.0491,0.487,0.15,130.016,edm
0.682,0.839,,0.109,0.0173,0.175,,,128.008,edm
,,-5.221,0.039,0.00264,0.0179,0.524,,,edm
0.53,0.983,,0.0399,0.000894,0.845,0.327,,127.991,edm
0.591,0.922,-6.301,0.124,0.0123,0.445,0.368,0.0993,132.091,edm
0.535,,,0.0801,0.0357,0.000261,0.359,0.12,134.978,edm
0.457,0.935,-6.17,0.202,0.00088,0.687,0.0591,0.0711,130.067,edm
0.688,0.97,-4.346,0.0564,0.000556,0.428,0.114,,127.979,edm
0.546,0.959,-4.678,0.074,0.00833,,0.287,,,edm
0.497,0.935,,0.0382,0.000106,0.819,0.102,0.173,131.979,edm
0.639,,-3.247,0.0476,0.00261,,0.127,0.317,127.985,edm
0.65,,-5.341,0.113,0.0084,0.207,,0.0979,127.973,edm
0.716,,-5.309,0.0705,0.00473,,0.255,0.141,127.99,edm
0.691,,-2.414,0.151,0.00186,0.44,0.975,0.34,,edm
0.394,,-1.196,0.0795,0.0114,0.0961,0.337,0.23,127.983,edm
0.469,,-1.755,0.163,,0.0,0.105,0.127,127.606,edm
0.616,0.949,,0.0546,0.00694,0.00997,0.368,0.101,130.017,edm
0.553,0.901,-3.921,0.0785,0.000958,0.376,,,127.983,edm
0.565,,-5.942,0.148,0.0018,0.642,0.569,0.238,,edm
0.537,,-3.919,0.0497,0.000309,1.04e-05,0.373,0.305,127.924,edm
0.627,0.971,,0.0604,,,0.135,0.45,128.005,edm
0.538,0.758,-2.773,0.0378,0.223,0.0,,0.25,147.804,edm
0.702,0.914,-3.197,0.0507,0.0271,5.97e-05,0.259,,121.994,edm
0.633,,-5.576,0.0736,0.00916,0.0412,0.421,0.306,,edm
0.596,0.973,,0.0851,0.00136,,0.421,0.646,126.002,edm
0.8,,-4.021,0.0974,0.112,0.423,0.0312,0.345,128.052,edm
0.593,0.87,-3.454,0.0578,0.0912,0.00408,0.177,0.177,128.02,edm
0.644,0.915,,0.0587,0.196,0.0,0.0701,0.354,,edm
0.593,0.896,-3.339,0.0619,,0.00245,0.245,,127.956,edm
0.566,,-3.79,0.0422,0.00071,5.21e-06,,0.222,128.102,edm
0.435,0.903,-4.638,0.14,0.0364,0.00241,0.115,,159.984,edm
0.398,0.906,-3.521,0.0538,0.00677,0.0111,0.372,0.266,127.97,edm
0.645,,-5.706,0.166,0.0309,0.00169,0.0916,0.666,125.879,edm
0.49,,-3.74,0.048,0.0108,0.0,0.106,0.298,127.978,edm
,0.694,-6.399,0.0717,0.00315,0.00334,0.0738,0.448,,edm
0.55,0.893,-7.165,0.0883,0.00449,0.0155,0.111,0.211,127.958,edm
0.66,0.978,-3.201,0.069,0.00129,,0.0638,0.0571,130.062,edm
0.726,0.883,,0.0797,0.00617,,,0.444,127.977,edm
0.574,,-1.026,0.0499,0.0232,8.1e-05,0.274,0.264,129.908,edm
,0.692,,0.0382,0.0404,0.000692,0.159,0.223,,edm
0.636,,-7.577,0.0554,0.000778,0.0027,0.269,0.2,128.173,edm
0.435,,-4.912,0.0386,0.00817,0.00173,0.123,0.192,127.911,edm
0.512,,-3.247,0.063,0.0072,0.00432,0.327,0.109,128.002,edm
0.686,0.903,-4.604,0.171,0.000788,0.00247,0.2,0.0391,129.995,edm
0.545,0.972,-2.397,0.0715,0.000197,0.75,0.0773,0.435,128.012,edm
0.497,,-6.741,0.126,0.0251,0.0,0.144,0.355,128.01,edm
0.641,0.828,-3.519,,0.00094,0.0339,0.0612,,127.988,edm
,0.83,-5.193,0.063,0.0485,0.079,0.566,0.319,128.013,edm
0.57,,-3.172,0.044,0.0335,1.53e-06,0.048,,128.025,edm
0.697,,-5.555,0.0913,0.00118,0.000499,0.0715,0.359,,edm
0.617,,-6.117,0.0736,0.00158,,0.266,0.0868,125.983,edm
0.621,0.814,,0.275,0.00113,0.00112,0.369,0.617,,edm
0.713,0.819,,0.155,0.00693,,0.137,0.552,128.0,edm
0.632,0.921,-4.982,0.0822,0.0033,,,0.342,,edm
0.184,,-3.245,0.0661,0.00837,0.167,0.15,0.21,127.972,edm
0.545,0.774,-3.689,0.044,0.00148,0.933,,0.212,,edm
0.595,0.86,-5.366,0.0398,0.000762,,,,127.992,edm
0.54,0.865,-3.939,0.0407,0.019,,0.412,0.166,127.982,edm
0.685,,-5.824,0.0705,0.0411,0.00286,,0.509,126.999,edm
0.585,0.875,-6.069,,0.000224,0.0686,0.495,,127.993,edm
0.569,0.886,,0.0326,0.00194,0.191,0.343,,129.969,edm
0.678,0.953,-4.964,0.102,0.000372,0.91,0.37,0.066,,edm
0.57,0.899,-1.63,0.055,0.000332,,0.13,0.0606,127.999,edm
,0.906,,0.123,0.00783,0.237,0.0436,0.203,128.003,edm
0.594,,-3.123,0.138,7e-05,0.000668,0.363,,128.039,edm
0.636,0.879,-2.862,0.0702,,0.446,0.324,0.395,128.004,edm
0.568,,-3.846,0.0342,0.0189,,0.119,0.394,,edm
0.525,,-5.477,0.0352,3.63e-05,,0.66,0.157,128.043,edm
0.655,,-2.492,,0.00497,0.0756,0.115,0.122,127.991,edm
0.541,,-6.304,0.0382,9.26e-05,0.924,0.187,0.165,129.997,edm
0.636,,-4.892,0.0368,0.000396,0.739,0.0452,0.0464,,edm
0.668,0.982,,0.0433,0.00032,0.114,0.253,,127.984,edm
0.524,0.988,-3.999,0.0725,4.94e-05,0.818,0.305,0.208,,edm
0.657,,-4.139,0.0514,0.000296,,0.13,0.237,128.017,edm
0.724,0.89,,0.0573,0.0131,,,0.27,128.011,edm
0.648,0.891,-3.464,,8.75e-05,0.497,0.105,0.183,128.002,edm
0.622,0.987,-2.557,0.0924,0.0286,0.534,,0.136,,edm
0.638,0.937,-1.942,0.0461,0.194,0.832,0.119,0.153,,edm
0.607,0.844,-6.728,0.0663,0.0153,0.234,0.364,0.131,,edm
0.711,,,0.0535,0.0541,0.837,0.0991,,128.003,edm
0.624,0.841,-5.216,0.0364,0.00295,9.06e-05,0.0704,0.179,,edm
0.324,0.876,-5.981,0.0594,0.000147,0.967,0.371,0.0494,130.052,edm
0.66,,-5.035,0.0444,0.00673,2e-05,0.0606,0.477,126.991,edm
0.516,0.749,-4.091,0.0692,0.031,0.0,0.205,0.356,125.92,edm
0.513,0.82,-4.451,,0.0146,,0.107,0.236,128.066,edm
0.457,,-4.304,0.0461,0.0165,0.0,0.0964,0.19,127.877,edm
0.65,0.915,-2.896,0.0321,0.000264,0.0293,0.108,0.13,128.007,edm
0.555,,-6.058,0.0461,0.00192,0.545,0.0556,,128.017,edm
0.513,,-3.189,,0.00647,0.11,0.474,0.335,128.032,edm
0.613,0.923,-5.131,0.0619,0.000441,0.874,0.0576,0.114,128.016,edm
0.68,0.818,-4.179,0.0291,0.000142,0.8,0.0862,0.283,127.992,edm
0.595,0.537,-7.421,0.0448,0.000515,0.733,0.11,0.277,,edm
0.667,0.949,-3.228,,0.00287,0.252,0.621,0.0567,127.953,edm
0.552,,,0.0439,0.00081,,0.507,0.321,127.958,edm
0.563,,,0.102,0.000159,0.842,0.0679,0.274,,edm
0.672,0.96,-4.489,0.138,0.000443,,0.0269,0.342,,edm
0.633,,-4.734,0.113,0.0112,0.679,0.0891,0.287,127.979,edm
0.663,0.862,-4.56,0.0935,0.0549,,0.116,,132.06,edm
0.64,,-6.012,0.0697,0.000833,0.649,,0.0592,127.997,edm
,0.945,-6.418,0.0853,0.00241,0.0111,0.141,,129.593,edm
0.544,0.96,-6.382,0.0671,0.000103,0.855,0.104,,128.041,edm
0.503,,-3.925,0.0591,0.03,0.827,0.09,,128.015,edm
0.553,0.935,,0.072,0.0585,0.113,0.296,0.4,127.998,edm
0.615,0.919,,0.0367,0.00201,0.687,0.196,0.225,127.991,edm
0.545,0.891,-3.604,0.113,0.00487,1.46e-06,0.262,0.215,,edm
,0.775,-5.662,0.0729,0.00747,,0.163,0.193,128.037,edm
0.725,,-4.09,0.0451,0.00365,,0.0594,,127.992,edm
0.654,0.879,-5.346,0.08,0.00345,0.0279,0.0847,0.348,127.993,edm
0.627,0.902,,0.0893,,0.00347,0.0439,0.34,127.997,edm
0.563,0.995,-1.26,,0.000371,0.543,0.0354,0.0917,127.996,edm
0.606,0.873,-3.746,,5.19e-05,0.35,0.087,0.303,128.007,edm
,,-7.44,0.0502,0.00437,0.964,0.089,0.132,128.015,edm
0.598,,-1.7,0.0483,0.00735,0.826,0.0765,,130.006,edm
0.611,0.986,-1.299,0.176,0.0221,0.86,0.097,0.131,191.911,edm
0.632,0.9,,0.0418,,0.112,0.0638,0.278,127.989,edm
0.634,0.99,-3.035,0.0714,0.0164,0.785,0.0834,0.573,127.983,edm
0.671,0.82,-5.093,,0.00452,0.000582,0.507,0.536,128.021,edm
0.592,0.895,,0.0857,0.00312,0.0,0.302,0.293,125.025,edm
0.74,,,0.0476,0.00903,0.238,0.154,0.231,126.017,edm
,0.804,-5.906,0.0308,0.0137,0.00069,0.138,0.218,115.021,edm
0.519,0.886,-4.545,0.0504,0.032,0.000265,0.102,,,edm
0.508,0.967,-3.529,0.0896,0.00333,,0.0856,0.452,,edm
0.789,,-5.652,0.218,0.223,0.0,0.129,,122.031,edm
0.578,,-4.496,0.0383,0.000663,0.000238,0.17,0.326,128.001,edm
0.333,,-2.843,,0.0326,0.769,0.226,0.393,135.24,edm
0.532,0.916,,0.0682,0.000445,0.000676,0.432,0.519,125.959,edm
0.663,,-4.756,0.0466,0.0612,0.000109,0.205,0.444,,edm
0.567,0.931,-3.593,0.188,0.265,0.00453,0.223,,103.502,edm
0.689,,,,0.00658,0.00189,0.262,0.392,125.037,edm
0.485,,-5.028,0.0449,0.0772,2.85e-05,0.205,0.366,149.878,edm
0.478,0.924,-4.196,0.0496,0.0041,0.00357,0.349,0.365,162.039,edm
0.536,0.916,-5.572,0.0452,0.00174,0.858,0.331,0.196,135.017,edm
0.694,,-4.554,0.103,0.00845,0.2,0.502,0.515,122.992,edm
0.726,,-6.872,0.0882,0.524,2.64e-06,0.0943,0.516,128.02,edm
0.737,0.828,-4.711,0.0396,0.0149,,0.0862,,124.052,edm
0.925,,-4.869,0.12,0.00871,0.268,0.0738,0.55,126.013,edm
0.625,0.915,,0.0635,0.0094,6.24e-05,0.332,,130.035,edm
0.894,0.694,,0.191,0.000191,0.000419,0.337,0.553,123.935,edm
0.794,0.531,,0.0448,0.0184,0.0482,,,117.968,edm
0.623,,,0.0525,0.285,0.0,0.165,0.635,128.121,edm
0.647,,,,0.0586,0.0159,0.0808,0.801,,edm
0.774,0.747,,0.082,0.0241,,0.342,0.833,119.964,edm
0.58,,-3.265,0.0955,0.000456,0.000631,0.0924,0.388,123.961,edm
0.734,0.873,,0.0675,0.0128,0.000126,0.262,0.507,128.036,edm
,0.95,-2.759,0.08,0.0176,1.84e-05,0.094,0.696,,edm
0.696,,-5.192,0.065,0.0198,,0.375,0.17,126.078,edm
0.722,0.938,-3.88,0.0724,0.0058,3.89e-05,0.316,,128.045,edm
0.742,0.853,-5.392,0.199,0.0357,0.00205,0.21,0.233,125.985,edm
,0.939,-4.106,0.327,0.0283,,0.156,0.349,,edm
0.746,0.875,-4.178,0.0605,0.0244,,0.611,0.272,126.015,edm
0.617,,-2.945,0.114,0.0287,0.0,0.159,,127.883,edm
0.608,,-4.602,0.0424,0.00649,,0.393,0.467,160.003,edm
0.763,,-2.685,0.292,0.0989,0.0576,0.0936,,,edm
0.702,0.903,,0.0458,0.0545,0.697,0.0785,,125.979,edm
0.675,,-4.793,0.038,0.0559,2.46e-06,0.126,0.446,125.988,edm
0.797,0.86,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,edm
,0.638,,0.0409,0.00986,,0.07,0.328,127.959,edm
0.648,0.912,,0.117,0.0154,0.000215,0.488,0.262,128.111,edm
0.74,0.963,-3.357,0.0894,0.0162,1.3e-05,,0.605,125.985,edm
0.731,0.912,-5.04,0.0397,0.0147,4.78e-05,0.247,,124.986,edm
0.567,0.924,-3.504,0.0412,0.0178,0.00018,0.284,0.474,,edm
0.554,0.898,-3.915,0.0459,,1.5e-05,0.117,0.37,149.981,edm
0.475,0.815,,0.124,0.133,0.0,0.11,,126.164,edm
0.618,,-5.682,0.0559,0.00805,,0.738,0.0351,138.023,edm
0.504,0.896,-6.249,0.044,,0.0284,0.134,,149.936,edm
0.685,,-7.818,0.0479,0.0095,0.653,,0.341,140.011,edm
0.53,0.984,,,0.00196,0.00663,,0.383,160.034,edm
,,-5.852,0.289,0.00124,0.489,0.334,0.33,160.083,edm
0.516,0.882,-6.995,0.0645,0.00155,0.00892,0.157,0.531,137.966,edm
0.721,0.783,,0.0595,0.0133,2.58e-06,0.155,,,edm
,,,0.0606,0.017,,,0.314,126.107,edm
0.52,,-3.218,0.0484,0.000796,,0.3,0.284,150.027,edm
0.594,,-3.562,0.0565,0.0249,3.97e-06,0.637,,,edm
0.438,0.926,-3.269,0.0841,0.0146,1.62e-05,0.161,0.386,150.036,edm
,0.919,-6.158,0.058,0.00501,0.556,0.267,0.0853,,edm
